"Faculty ID","First Name","Last Name",UID,Type,Title,"Journal Title","Month / Season",Year,"Issue Number / Edition",Volume,"Page Number(s) or Number of Pages","Publisher City and State",URL,Publisher,Status,"Series Title","Publisher Country",ISSN,DOI,Term,Year,Description,Authors,"Scholarly Type","Intellectual Contributions:  Review Type","Scholarly Contributions and Creative Productions Type","Contribution Level","Publication Impact Factor","Author Order Number","Number of Co-Authors","Creative Writing","Student/Trainee Author Name(s)","Publication Accompanying Comments",Annotations
928001789,Andrew,Kwok,517223,"Journal Article","What is observable? Exploring the design and content validity of a clinical teaching observation instrument","Teacher Development",2025-01-28,2025,ahead-of-print,ahead-of-print,1-23,,,"Taylor & Francis",Completed/Published,,,,10.1080/13664530.2024.2430289,Spring,2025,,"Andrew Kwok (Role:Author); Shaun D Hutchins (Role:Author)",,,,,,,,,,,
928001789,Andrew,Kwok,510639,"Journal Article","What matters and for whom? Exploring characteristics of teacher residency programs and their relationship to participant perceptions",,,2024,,,,,,,Completed/Published,,,,,Fall,2024,,"Andrew Kwok; Tuan D Nguyen",,,,,,,,,,,
928001789,Andrew,Kwok,548620,"Journal Article","<p>Culturally Responsive Classroom Management and Beginning Teacher Beliefs.</p>","Urban Education",,2025,,,,,,,Submitted,,,,,Fall,2025,,"Megan Svajda-Hardy; Afaq Ahmed; Andrew Kwok; Debbee Hutson; Rita Hemsley",,,,,,,,,,,
928001789,Andrew,Kwok,522619,"Journal Article","<span style=""font-size:12pt;"">The “who” of teacher residencies: Preservice teachers’ motivations for selecting a teacher residency program. </span>","Action in Teacher Education",May,2024,2,46,63-81,London,,"Taylor & Francis",Completed/Published,,"United Kingdom",,https://doi.org/10.1080/01626620.2024.2358921,Spring,2024,"advance online publication","Megan Svajda-Hardy; Andrew Kwok; Valerie L Hill-Jackson; Shaun D Hutchins",,,,,,,,,,,
928001789,Andrew,Kwok,513260,"Journal Article","<span><span style=""font-size:12pt;background-color:transparent;"">Extending Culturally Responsive Classroom Management to Enhance Contemporary Classrooms: A Conceptual Framework.</span></span>","Texas Education Review",,2025,,,,,,,Completed/Published,,,,,Spring,2025,,"Megan Svajda-Hardy; Andrew Kwok","Teaching and Learning Scholarship",,"Peer Reviewed Publication",,,,,,,,
928001789,Andrew,Kwok,519541,"Journal Article","Clinical teaching learning trajectory: Exploring field supervisor written feedback on clinical teacher pedagogy","American Educational Research Journal",,2024,,,,,https://doi.org/10.3102/00028312241288177,,Completed/Published,,,," https://doi.org/10.3102/00028312241288177",Fall,2024,,"Andrew Kwok; Iliana De La Cruz; Michelle Kwok",,,,Equal,"SJR (2023): 2.232",,,,,,
928001789,Andrew,Kwok,513260,"Journal Article","<span><span style=""font-size:12pt;background-color:transparent;"">Extending Culturally Responsive Classroom Management to Enhance Contemporary Classrooms: A Conceptual Framework.</span></span>","Texas Education Review",,2025,,,,,,,Accepted,,,,,Spring,2025,,"Megan Svajda-Hardy; Andrew Kwok","Teaching and Learning Scholarship",,"Peer Reviewed Publication",,,,,,,,
928001789,Andrew,Kwok,520668,"Journal Article","<span style=""font-size:12pt;"">Teachers’ job satisfaction through perceptions of working conditions in an urban emergent school district.</span><span style=""font-size:medium;""></span>",,,,,,1-11,,,"Learning Environment Research",Completed/Published,,,,https://doi.org/10.1007/s10984-024-09506-z,Spring,2024,,"John Andrew Williams III; Megan Svajda-Hardy; Andrew Kwok",,,,,,,,,,,
928001789,Andrew,Kwok,543884,"Journal Article","<p><span><span style=""font-size:12pt;background-color:transparent;"">Extending Culturally Responsive Classroom Management to Enhance Contemporary Classrooms: A Conceptual Framework.</span></span></p>","Texas Education Review",,2025,1,13,191-214,,https://doi.org/10.26153/tsw/58397,,Completed/Published,,,,,Spring,2025,,"Megan Svajda-Hardy; Andrew Kwok","Teaching and Learning Scholarship",,"Peer Reviewed Publication",,,,,,,,
928001789,Andrew,Kwok,543885,"Journal Article","<p><span><span style=""font-size:12pt;background-color:transparent;"">Analyzing state-level training statutes to support classroom & behavior management.</span></span></p>","Education Finance and Policy",,2025,,,,,,,"In Press",,,,,Fall,2025,,"Megan Svajda-Hardy; Andrew Kwok","Teaching and Learning Scholarship",,,,,,,,,,
928001789,Andrew,Kwok,520806,"Journal Article","<span style=""color:#222222;font-size:13px;"">Teachers’ job satisfaction and perceptions of working conditions in an urban emergent school district.</span>","Learning Environments Research",July,2024,,27,819-839,,,Springer,Completed/Published,,,,https://doi.org/10.1007/s10984-024-09506-z,Summer,2024,,"John Williams III; Megan Svajda-Hardy; Andrew Kwok","Teaching and Learning Scholarship",,"Peer Reviewed Publication",,2.7,,,,,,
928001789,Andrew,Kwok,543878,"Journal Article","<p><span><span style=""font-size:12pt;background-color:transparent;"">What is Observable? Exploring the Design & Content Validity of a Clinical Teaching Observation Instrument.</span></span></p>","Teacher Development",,2024,,,,,https://doi.org/10.1080/13664530.2024.2430289,,Completed/Published,,,,,Fall,2024,,,,,,,,,,,,,
928001789,Andrew,Kwok,510634,"Journal Article","What is observable? Exploring the design and content validity of a clinical teaching observation instrument","Teacher Development",,2024,,,1--23,,,,Completed/Published,,,,,Fall,2024,,"Andrew Kwok; Shaun Hutchins",,,,,,,,,,,
928001813,Kobi,Ajayi,542047,"Journal Article","Association between patient-provider communication and withholding information due to privacy concerns among women in the United States: an analysis of the 2011 to 2018 Health Information National Trends Survey.","BMC Health Serv Res",2025-12-08,2025,1,23,1155-,,,"Springer Nature",Completed/Published,,,,10.1186/s12913-023-10112-7,Fall,2025,,"Kobi V Ajayi (Role:Author); Samson Olowolaju (Role:Author); Obasanjo A Bolarinwa (Role:Author); Henry Onyeka (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542104,"Journal Article","An Innovative Clinic-Based Intervention to Improve Adolescent Access to Sexual and Mental Health Services: The Total Teen Program.","J Prim Care Community Health",2025-12-08,2025,,16,21501319251315307-,,,"Sage Publications",Completed/Published,,,,10.1177/21501319251315307,Fall,2025,,"Whitney R Garney (Role:Author); Gan Han (Role:Author); Christi Esquivel (Role:Author); Kristen Garcia (Role:Author); Kobi V Ajayi (Role:Author); Kelly L Wilson (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542099,"Journal Article","Maternal mental health in Africa during the COVID-19 pandemic: a neglected global health issue.","Epidemiol Health",2025-12-08,2025,,43,e2021078-e2021078,,,"Korean Society of Epidemiology",Completed/Published,,,,10.4178/epih.e2021078,Fall,2025,,"Kobi V Ajayi (Role:Author); Elizabeth Wachira (Role:Author); Obasanjo A Bolarinwa (Role:Author); Beulah D Suleman (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542051,"Journal Article","Network analysis of a community-wide teenage pregnancy prevention initiative.","Health Educ Res",2025-12-08,2025,5,36,518-529,,,"Oxford University Press (OUP)",Completed/Published,,,,10.1093/her/cyab031,Fall,2025,,"Sonya Panjwani (Role:Author); Whitney R Garney (Role:Author); Megan S Patterson (Role:Author); Kobi V Ajayi (Role:Author); Sharayah Fore (Role:Author); Laura Lang (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,541981,"Journal Article","Investigating the Role of Race and Stressful Life Events on the Smoking Patterns of Pregnant and Postpartum Women in the United States: A Multistate Pregnancy Risk Assessment Monitoring System Phase 8 (2016-2018) Analysis.","Matern Child Health J",2025-12-08,2025,"Suppl 1",27,166-176,,,"Springer Nature",Completed/Published,,,,10.1007/s10995-023-03773-7,Fall,2025,,"Rauta A Yakubu (Role:Author); Kobi V Ajayi (Role:Author); Shubhecchha Dhaurali (Role:Author); Keri Carvalho (Role:Author); Anna Kheyfets (Role:Author); Blessing C Lawrence (Role:Author); Ndidiamaka Amutah-Onukagha (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542124,"Journal Article","Peer Educators as Partners in Sexual Health Programming: A Case Study","AMERICAN JOURNAL OF SEXUALITY EDUCATION",2025-12-08,2025,4,17,458-473,,,"Taylor & Francis",Completed/Published,,,,10.1080/15546128.2022.2056101,Fall,2025,,"Sonya Panjwani (Role:Author); Whitney R Garney (Role:Author); Kathy Harms (Role:Author); Sharon Rodine (Role:Author); Kobi M Ajayi (Role:Author); Shelby C Lautner (Role:Author); Kelly L Wilson (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542089,"Journal Article","Spatial Patterns and Multilevel Analysis of Factors Associated with Antenatal Care Visits in Nigeria: Insight from the 2018 Nigeria Demographic Health Survey.","Healthcare (Basel)",2025-12-08,2025,10,9,1389-1389,,,MDPI,Completed/Published,,,,10.3390/healthcare9101389,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Barbara Sakyi (Role:Author); Bright O Ahinkorah (Role:Author); Kobi V Ajayi (Role:Author); Abdul-Aziz Seidu (Role:Author); John E Hagan (Role:Author); Zemenu T Tessema (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,541980,"Journal Article","Communicating With Patients About Software for Enhancing Privacy in Secondary Database Research Involving Record Linkage: Delphi Study.","J Med Internet Res",2025-12-08,2025,12,22,e20783-e20783,,,"JMIR Publications",Completed/Published,,,,10.2196/20783,Fall,2025,,"Cason D Schmit (Role:Author); Kobi V Ajayi (Role:Author); Alva O Ferdinand (Role:Author); Theodoros Giannouchos (Role:Author); Gurudev Ilangovan (Role:Author); W B Nowell (Role:Author); Hye-Chung Kum (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542102,"Journal Article","Childhood immunization during the COVID-19 pandemic in Texas.",Vaccine,2025-12-08,2025,25,39,3333-3337,,,Elsevier,Completed/Published,,,,10.1016/j.vaccine.2021.04.050,Fall,2025,,"Tasmiah Nuzhath (Role:Author); Kobi V Ajayi (Role:Author); Qiping Fan (Role:Author); Peter Hotez (Role:Author); Brian Colwell (Role:Author); Timothy H Callaghan (Role:Author); Annette K Regan (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542022,"Journal Article","Meeting the Mental Health Needs of College Student-Mothers during the COVID-19 Pandemic in the United States",Women,2025-12-08,2025,3,1,137-142,,,MDPI,Completed/Published,,,,10.3390/women1030013,Fall,2025,,"Kobi V Ajayi (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542148,"Journal Article","The Development of a Systems-Level Approach to Address Adolescent Access to Health Care: A Novel Confidentiality Policy Intervention.","Fam Community Health",2025-12-08,2025,"Suppl 1",46,S66-S73,,,"Wolters Kluwer",Completed/Published,,,,10.1097/FCH.0000000000000380,Fall,2025,,"Kelly L Wilson (Role:Author); Whitney R Garney (Role:Author); Kristen M Garcia (Role:Author); Christi H Esquivel (Role:Author); Kobi V Ajayi (Role:Author); Sara A Flores (Role:Author); Laurel Curran (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,541999,"Journal Article","Understanding the Domains of Experiences of Black Mothers with Preterm Infants in the United States: A Systematic Literature Review.","J Racial Ethn Health Disparities",2025-12-08,2025,5,10,2453-2469,,,"Springer Nature",Completed/Published,,,,10.1007/s40615-022-01425-0,Fall,2025,,"Kobi V Ajayi (Role:Author); Whitney R Garney (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542000,"Journal Article","I am not really into the government telling me what I need to eat: exploring dietary beliefs, knowledge, and practices among ethnically diverse communities in England.","BMC Public Health",2025-12-08,2025,1,23,800-,,,"Springer Nature",Completed/Published,,,,10.1186/s12889-023-15689-6,Fall,2025,,"Abimbola S Ojo (Role:Author); Lawrence A Nnyanzi (Role:Author); Emma L Giles (Role:Author); Louisa Ells (Role:Author); Sylvester R Okeke (Role:Author); Kobi V Ajayi (Role:Author); Obasanjo A Bolarinwa (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542103,"Journal Article","Narrative Analysis of Childbearing Experiences During the COVID-19 Pandemic.","MCN Am J Matern Child Nurs",2025-12-08,2025,5,46,284-292,,,"Wolters Kluwer",Completed/Published,,,,10.1097/NMC.0000000000000742,Fall,2025,,"Kobi V Ajayi (Role:Author); Idethia S Harvey (Role:Author); Sonya Panjwani (Role:Author); Inyang Uwak (Role:Author); Whitney R Garney (Role:Author); Robin L Page (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,543325,"Journal Article","Maternal Chronic Disease Prevention in Rural America: A Life Course Perspective.","J Prim Care Community Health",2025-12-29,2025,,16,21501319251404285-,,,"SAGE Publications",Completed/Published,,,,10.1177/21501319251404285,Fall,2025,,"Kobi V Ajayi (Role:Author); Emesomhi Eboreime (Role:Author); Alva O Ferdinand (Role:Author); Ninfa Purcell (Role:Author); Robin L Page (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542155,"Journal Article","Barriers and facilitators to accessing and using sexual and reproductive health services during the COVID-19 pandemic outbreak in Africa: a protocol for a systematic review and meta-analysis.","BMJ Open",2025-12-08,2025,6,13,e071753-e071753,,,BMJ,Completed/Published,,,,10.1136/bmjopen-2023-071753,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Clifford Odimegwu (Role:Author); Sylvester R Okeke (Role:Author); Kobi V Ajayi (Role:Author); Rajeeb K Sah (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,541978,"Journal Article","Prevalence and factors associated with the use of long-acting reversible and permanent contraceptive methods among women who desire no more children in high fertility countries in sub-saharan Africa.","BMC Public Health",2025-12-08,2025,1,22,2141-,,,"Springer Nature",Completed/Published,,,,10.1186/s12889-022-14575-x,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Agani Afaya (Role:Author); Kobi V Ajayi (Role:Author); Abimbola Ojo (Role:Author); Oluwatobi A Alawode (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542048,"Journal Article","Social-Ecological Barriers to Access to Healthcare for Adolescents: A Scoping Review.","Int J Environ Res Public Health",2025-12-08,2025,8,18,4138-4138,,,MDPI,Completed/Published,,,,10.3390/ijerph18084138,Fall,2025,,"Whitney R Garney (Role:Author); Kelly L Wilson (Role:Author); Kobi V Ajayi (Role:Author); Sonya Panjwani (Role:Author); Skylar M Love (Role:Author); Sara Flores (Role:Author); Kristen Garcia (Role:Author); Christi Esquivel (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542002,"Journal Article","Sociodemographic and work-related predictors of chronic lower back pain in the United States: the 2018 National Health Interview Survey data.","Public Health",2025-12-08,2025,,198,30-34,,,Elsevier,Completed/Published,,,,10.1016/j.puhe.2021.06.015,Fall,2025,,"O Kesiena (Role:Author); K V Ajayi (Role:Author); A Rene (Role:Author); M Benden (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542009,"Journal Article","Supporting and Enabling the Process of Innovation in Public Health: The Framework for Public Health Innovation.","Int J Environ Res Public Health",2025-12-08,2025,16,19,10099-10099,,,MDPI,Completed/Published,,,,10.3390/ijerph191610099,Fall,2025,,"Whitney R Garney (Role:Author); Kelly L Wilson (Role:Author); Kristen M Garcia (Role:Author); Daenuka Muraleetharan (Role:Author); Christi H Esquivel (Role:Author); Mandy N Spadine (Role:Author); Sonya Panjwani (Role:Author); Kobi V Ajayi (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542110,"Journal Article","The Role of Health Information Technology in Improving Awareness of Human Papillomavirus and Human Papillomavirus Vaccine Among U.S. Adults.","Telemed J E Health",2025-12-08,2025,6,29,886-895,,,"Mary Ann Liebert",Completed/Published,,,,10.1089/tmj.2022.0381,Fall,2025,,"Henry K Onyeaka (Role:Author); Chioma Muoghalu (Role:Author); Emma C Deary (Role:Author); Kobi V Ajayi (Role:Author); Emmanuel Kyeremeh (Role:Author); Tolulope G Dosunmu (Role:Author); Muhammed Jawla (Role:Author); Emmanuella Onaku (Role:Author); Somtochi P Nwani (Role:Author); Kwaku O Asante (Role:Author); Hermioni L Amonoo (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542056,"Journal Article","Using the Social-Ecological Model to Understand the Current Perspective of Contraceptive Use in the United States: A Narrative Literature Review",Women,2025-12-08,2025,4,1,212-222,,,MDPI,Completed/Published,,,,10.3390/women1040019,Fall,2025,,"Kobi V Ajayi (Role:Author); Sonya Panjwani (Role:Author); Kelly L Wilson (Role:Author); Whitney R Garney (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542147,"Journal Article","Socio-ecological barriers to student-parents academic success: A systematic review","Journal of Further and Higher Education",2025-12-08,2025,9,46,1257-1274,,,"Taylor & Francis",Completed/Published,,,,10.1080/0309877x.2022.2065629,Fall,2025,,"Kobi V Ajayi (Role:Author); Gloria Odonkor (Role:Author); Sonya Panjwani (Role:Author); Oluwafemi Aremu (Role:Author); Whitney R Garney (Role:Author); Lisako E McKyer (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542081,"Journal Article","The Use of Digital Health Tools for Health Promotion Among Women With and Without Chronic Diseases: Insights From the 2017-2020 Health Information National Trends Survey.","JMIR Mhealth Uhealth",2025-12-08,2025,8,10,e39520-e39520,,,"JMIR Publications",Completed/Published,,,,10.2196/39520,Fall,2025,,"Kobi V Ajayi (Role:Author); Elizabeth Wachira (Role:Author); Henry K Onyeaka (Role:Author); Tyra Montour (Role:Author); Samson Olowolaju (Role:Author); Whitney R Garney (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542082,"Journal Article","Spatial distribution and multilevel analysis of factors associated with long-acting reversible contraceptive use among sexually active women of reproductive age in Nigeria.","Arch Public Health",2025-12-08,2025,1,81,99-,,,"Springer Nature",Completed/Published,,,,10.1186/s13690-023-01110-6,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Kobi V Ajayi (Role:Author); Sylvester R Okeke (Role:Author); Samuel Hailegebreal (Role:Author); Clifford Odimegwu (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542101,"Journal Article","&#39;We are suffering. Nothing is changing.&#39; Black mother&#39;s experiences, communication, and support in the neonatal intensive care unit in the United States: A Qualitative Study.","Ethn Health",2025-12-08,2025,1,29,77-99,,,"Taylor & Francis",Completed/Published,,,,10.1080/13557858.2023.2259642,Fall,2025,,"Kobi V Ajayi (Role:Author); Robin L Page (Role:Author); Tyra Montour (Role:Author); Whitney R Garney (Role:Author); Elizabeth Wachira (Role:Author); Lola Adeyemi (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542024,"Journal Article","What Black Mothers with Preterm Infants Want for Their Mental Health Care: A Qualitative Study.","Womens Health Rep (New Rochelle)",2025-12-08,2025,1,4,39-47,,,"Mary Ann Liebert",Completed/Published,,,,10.1089/whr.2022.0088,Fall,2025,,"Kobi V Ajayi (Role:Author); Whitney R Garney (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542117,"Journal Article","Prevalence, correlates, and sources of women&#39;s health information-seeking behaviors in the United States.","Patient Educ Couns",2025-12-08,2025,,111,107703-107703,,,Elsevier,Completed/Published,,,,10.1016/j.pec.2023.107703,Fall,2025,,"Kobi V Ajayi (Role:Author); Sara Flores (Role:Author); Qiping Fan (Role:Author); Folakemi Ezenwanne (Role:Author); Whitney R Garney (Role:Author); Elizabeth Wachira (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,541979,"Journal Article","Association between knowledge of Human Immunodeficiency Virus transmission and consistent condom use among sexually active men in Nigeria: An analysis of 2018 Nigeria Demographic Health Survey.","PLOS Glob Public Health",2025-12-08,2025,3,2,e0000223-e0000223,,,"Public Library of Science (PLoS)",Completed/Published,,,,10.1371/journal.pgph.0000223,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Kobi V Ajayi (Role:Author); Rajeeb K Sah (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542146,"Journal Article","Access to online patient portals among individuals with depression and anxiety","Psychiatry Research Communications",2025-12-08,2025,4,2,100073-100073,,,Elsevier,Completed/Published,,,,10.1016/j.psycom.2022.100073,Fall,2025,,"Henry Onyeaka (Role:Author); Kobi V Ajayi (Role:Author); Chioma Muoghalu (Role:Author); Precious O Eseaton (Role:Author); Crystal O Azuike (Role:Author); Gibson Anugwom (Role:Author); Funso Oladunjoye (Role:Author); Kammarauche Aneni (Role:Author); Joseph Firth (Role:Author); John Torous (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542050,"Journal Article","Barriers and facilitators to accessing and utilising sexual and reproductive health services during the COVID-19 pandemic in Africa: a systematic review and meta-analysis.","BMC Health Serv Res",2025-12-08,2025,1,24,1554-,,,"Springer Nature",Completed/Published,,,,10.1186/s12913-024-12028-2,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Clifford Odimegwu (Role:Author); Kobi V Ajayi (Role:Author); Tosin O Oni (Role:Author); Rajeeb K Sah (Role:Author); Akanni Akinyemi (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542149,"Journal Article","Sexual and reproductive health rights in the era of artificial intelligence.",Lancet,2025-12-08,2025,10448,404,120-121,,,Elsevier,Completed/Published,,,,10.1016/S0140-6736(24)00696-2,Fall,2025,,"Obasanjo Bolarinwa (Role:Author); Yusuff A Adebisi (Role:Author); Kobi V Ajayi (Role:Author); Rime Boutahar (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542049,"Journal Article","A multi-level analysis of prevalence and factors associated with caesarean section in Nigeria.","PLOS Glob Public Health",2025-12-08,2025,6,3,e0000688-e0000688,,,"Public Library of Science (PLoS)",Completed/Published,,,,10.1371/journal.pgph.0000688,Fall,2025,,"Kobi V Ajayi (Role:Author); Samson Olowolaju (Role:Author); Yusuf H Wada (Role:Author); Sonya Panjwani (Role:Author); Bright Ahinkorah (Role:Author); Abdul-Aziz Seidu (Role:Author); Collins Adu (Role:Author); Olajumoke Tunji-Adepoju (Role:Author); Obasanjo A Bolarinwa (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542088,"Journal Article","Commentary: COVID-19 and the Vulnerability of Single Mothers in Institutions of Higher Education.","Fam Community Health",2025-12-08,2025,4,44,235-237,,,"Wolters Kluwer",Completed/Published,,,,10.1097/FCH.0000000000000304,Fall,2025,,"Kobi V Ajayi (Role:Author); Ping Ma (Role:Author); Marvellous Akinlotan (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542100,"Journal Article","Multiple high-risk fertility behaviours and children under five mortality survivors among ever-married women of reproductive age in Nigeria.","Arch Public Health",2025-12-08,2025,1,81,175-,,,"Springer Nature",Completed/Published,,,,10.1186/s13690-023-01192-2,Fall,2025,,"Obasanjo A Bolarinwa (Role:Author); Julia M Hajjar (Role:Author); Oluwatobi A Alawode (Role:Author); Kobi V Ajayi (Role:Author); Adedoyin T Roberts (Role:Author); Sanni Yaya (Role:Author)",,,,,,,,,,,
928001813,Kobi,Ajayi,542001,"Journal Article","An Innovative Youth-Friendly Electronic Questionnaire to Identify Mental, Sexual and Reproductive Health Risks: A Validation Study of the Total Teen Assessment.","Health Expect",2025-12-08,2025,4,28,e70313-,,,Wiley,Completed/Published,,,,10.1111/hex.70313,Fall,2025,,"Whitney R Garney (Role:Author); Kelly L Wilson (Role:Author); Meg S Patterson (Role:Author); Caitlin B Holden (Role:Author); Sara Flores (Role:Author); Sonya Panjwani (Role:Author); Kristen Garcia (Role:Author); Christi Esquivel (Role:Author); Ashley Khanhkham (Role:Author); Kobi V Ajayi (Role:Author)",,,,,,,,,,,
928002550,Michelle,Kwok,486712,"Journal Article","<p>Clinical teaching learning trajectory: Exploring field supervisor written feedback on clinical teacher pedagogy</p>","American Educational Research Journal",,2024,,,,,https://doi.org/10.3102/00028312241288177,,Completed/Published,,,," https://doi.org/10.3102/00028312241288177",Fall,2024,,"Andrew Kwok; Iliana De La Cruz; Michelle Kwok",,,,Equal,"SJR-2023: 2.232; IF: 3.5",,,,,,
928002550,Michelle,Kwok,546580,"Journal Article","<p><span style=""font-size:12pt;color:#000000;"">Teaching mathematics for creativity: An analysis of pre-service teachers’ problem posing and digital mathematical modeling. </span></p>","Mathematics Education Research and Practice",,2025,2,28,121-158,,https://doi.org/10.7468/jksmed.2025.28.2.121,,Completed/Published,,,,,Spring,2025,,"Miriam Sanders; Michelle Kwok; Micayla Gooden; Eric Rodriguez; Dawn R Parker",,,,,,,,,"Miriam Sanders, Micayla Gooden, Eric Rodriguez",,
928002550,Michelle,Kwok,540782,"Journal Article","<p>Exploring emergent AI-TPACK competencies in a two-week AI literacy module for preservice teachers</p>","Teaching and Teacher Education",2025-10-27,2025,,168,105231-105231,,,Elsevier,Completed/Published,,,,10.1016/j.tate.2025.105231,Fall,2025,,"Tugce Aldemir (Role:Author); Ali Bicer (Role:Author); Selcuk Kilinc (Role:Author); Jewoong Moon (Role:Author); Michelle Kwok (Role:Author)",,,,,"SJR-2024: 1.7; IF: 3.9",,,,,,
928002550,Michelle,Kwok,546571,"Journal Article","<p><span style=""font-size:12pt;color:#000000;"">Tutoring the tutors: Piloting online modules for tutor training</span></p>","Teachers College Record",,2025,8,127,72-98,,,,Completed/Published,,,,"https://doi.org/10.1177/01614681251389032 ",Fall,2025,,"Andrew Kwok; Brendan Bartenan; Michelle Kwok; Kathy Ogden; Tracy Weinstein",,,,,"SJR 2024: 0.81; IF: 1.9 ",,,,"Kathy Ogden",,
928002550,Michelle,Kwok,533841,"Journal Article","<p>What makes a math word problem solvable and clear? An analysis of pre-service teachers' two-step problem posing</p>","The Journal of Mathematical Behavior",11,2025,,80,,,,Elsevier,Completed/Published,,,,10.1016/j.jmathb.2025.101267,Fall,2025,,"Miriam Sanders (Role:Author); Michelle Kwok (Role:Author); Micayla Gooden (Role:Author)",,,,,"SJR-2024: 1.235; IF: 1.7",,,,"Miriam Sanders, Micayla Gooden",,
928002550,Michelle,Kwok,548538,"Journal Article","<p>Preservice Teachers Conceptualizations of Equity and Equality: Tensions Between Technical and Humanizing Approaches</p>","Journal of Teacher Education",2025-03-04,2025,2,76,121-135,,,"Sage Publications",Completed/Published,,,,10.1177/00224871251314883,Spring,2025,,"Michelle Kwok; Eleanor Su-Keene; Ambyr R Rios",,,,,"IF: 4.1 (5y IF: 5.8",2,,,,,
928002550,Michelle,Kwok,486713,"Journal Article","<p><span>Preservice Teachers’ Conceptualizations of Equity and Equality: Tensions Between Technical and Humanizing Approaches</span></p>","Journal of Teacher Education",,2025,2,76,121-135,,https://doi.org/10.1177/00224871251314883,,Completed/Published,,,,https://doi.org/10.1177/00224871251314883,Spring,2025,,"Michelle Kwok; Eleanor Su-Keene; Ambyr Rios",,,,,"SJR-2023: 2.158; IF: 4.1",,,,,,
928002550,Michelle,Kwok,546575,"Journal Article","<p><span style=""font-size:12pt;color:#000000;"">Coming in hot: Literacy teacher educators’ response to the chilling effects of diverse text legislation</span></p>","Studying Teacher Education",,,,,,,,,Accepted,,,,,Fall,2025,,"Michelle Kwok; Kierstin Giunco; Ambyr Rios; Susan S Fields; Christine Leighton; Sharon D Matthews; Grace Tumushabe",,,,,,,,,"Kierstin Giunco, Grace Tumushabe",,
928002830,"A. Peyton",Smith,517773,"Journal Article","Moisture-mineral interactions drive bacterial and organic matter turnover in glacier-sourced riparian sediments undergoing pedogenesis","Soil Biology and Biochemistry",2025-01-28,2025,,199,109617-109617,,,Elsevier,Completed/Published,,,,10.1016/j.soilbio.2024.109617,Spring,2025,,"A P Smith (Role:Author); Kenton A Rod (Role:Author); Tayte Campell (Role:Author); Kaizad F Patel (Role:Author); Alice Dohnalkova (Role:Author); Malak Tfaily (Role:Author); Lupita Renteria (Role:Author); Vanessa L Bailey (Role:Author); Ryan Renslow (Role:Author)",,,,,,,,,,,
